"id","mois","produit","region","gouvernorat","tranche_age","genre","milieu","canal_achat","occasion","quantite","prix_unitaire","montant_total","satisfaction","canal_decouverte","concurrent_essaye","racheterait","recommande_ami"
"ACH00749","Juin","Boga Cidre","Centre-Est","Monastir","18-24","M","urbain","en_ligne","travail","2","1.8","3.6","3","reseaux_sociaux","Fanta","Oui","Non"
"ACH00750","Juin","Boga Cidre","Sud","Sfax","35-44","F","urbain","distributeur_auto","sortie_amis","1","1.8","1.8","3","reseaux_sociaux","Safia","Non","Non"
"ACH00751","Juin","Boga Cidre","Nord-Ouest","Le Kef","25-34","F","rural","epicerie","quotidien","2","1.8","3.6","5","affichage","Aucun","Oui","Oui"
"ACH00752","Juin","Boga Cidre","Grand Tunis","Tunis","8-17","F","urbain","distributeur_auto","repas_famille","3","1.8","5.4","4","affichage","Aucun","Oui","Oui"
"ACH00753","Juin","Boga Pomme","Grand Tunis","Manouba","25-34","F","urbain","en_ligne","repas_famille","3","1.8","5.4","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00754","Juin","Boga Limoun","Sud","Tataouine","45-54","F","rural","supermarche","quotidien","1","1.8","1.8","5","reseaux_sociaux","Fanta","Oui","Oui"
"ACH00755","Juin","Boga Fraise","Grand Tunis","Tunis","25-34","M","rural","epicerie","quotidien","2","1.8","3.6","5","reseaux_sociaux","Pepsi","Oui","Non"
"ACH00756","Juin","Boga Cidre","Grand Tunis","Ben Arous","35-44","M","urbain","supermarche","sport","2","1.8","3.6","3","reseaux_sociaux","Pepsi","Oui","Non"
"ACH00757","Juin","Boga Cidre","Nord-Ouest","Jendouba","18-24","M","urbain","epicerie","travail","1","1.8","1.8","5","pub_tv","Boga","Oui","Oui"
"ACH00758","Juin","Boga Pomme","Centre-Ouest","Kasserine","45-54","F","urbain","supermarche","sortie_amis","2","1.8","3.6","3","affichage","Pepsi","Oui","Non"
"ACH00759","Juin","Boga Pomme","Grand Tunis","Tunis","18-24","F","rural","souk","sport","1","1.8","1.8","3","reseaux_sociaux","Pepsi","Non","Non"
"ACH00760","Juin","Boga Cidre","Sud","Tataouine","25-34","F","rural","epicerie","travail","2","1.8","3.6","3","pub_tv","Aucun","Non","Non"
"ACH00761","Juin","Boga Limoun","Grand Tunis","Ben Arous","8-17","F","urbain","supermarche","repas_famille","4","1.8","7.2","4","promotion_magasin","Coca-Cola","Oui","Oui"
"ACH00762","Juin","Boga Cidre","Grand Tunis","Tunis","35-44","F","urbain","cafe_restaurant","travail","2","1.8","3.6","4","affichage","Safia","Oui","Oui"
"ACH00763","Juin","Boga Fraise","Nord-Ouest","Béja","18-24","M","urbain","epicerie","sport","1","1.8","1.8","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00764","Juin","Boga Cidre","Grand Tunis","Tunis","18-24","M","rural","epicerie","fete","2","1.8","3.6","3","reseaux_sociaux","Aucun","Non","Non"
"ACH00765","Juin","Boga Cidre","Nord Littoral","Zaghouan","18-24","M","urbain","epicerie","repas_famille","6","1.8","10.8","5","pub_tv","Safia","Oui","Oui"
"ACH00766","Juin","Boga Cidre","Grand Tunis","Tunis","55+","F","urbain","supermarche","quotidien","2","1.8","3.6","4","promotion_magasin","Coca-Cola","Oui","Non"
"ACH00767","Juin","Boga Fraise","Sud","Médenine","8-17","F","urbain","supermarche","travail","1","1.8","1.8","5","reseaux_sociaux","Aucun","Oui","Oui"
"ACH00768","Juin","Boga Cidre","Sud","Médenine","45-54","F","urbain","epicerie","quotidien","2","1.8","3.6","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH00769","Juin","Boga Limoun","Centre-Est","Monastir","8-17","F","urbain","epicerie","sortie_amis","2","1.8","3.6","5","affichage","Fanta","Oui","Oui"
"ACH00770","Juin","Boga Pomme","Nord-Ouest","Le Kef","25-34","F","urbain","supermarche","quotidien","1","1.8","1.8","5","bouche_a_oreille","Boga","Oui","Non"
"ACH00771","Juin","Boga Pomme","Nord Littoral","Zaghouan","35-44","M","urbain","en_ligne","quotidien","2","1.8","3.6","4","pub_tv","Boga","Oui","Oui"
"ACH00772","Juin","Boga Limoun","Grand Tunis","Ben Arous","25-34","M","urbain","en_ligne","sport","1","1.8","1.8","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00773","Juin","Boga Cidre","Grand Tunis","Ariana","35-44","F","rural","distributeur_auto","fete","4","1.8","7.2","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00774","Juin","Boga Fraise","Sud","Tataouine","25-34","M","rural","supermarche","repas_famille","4","1.8","7.2","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH00775","Juin","Boga Cidre","Sud","Gabès","35-44","F","urbain","epicerie","sport","1","1.8","1.8","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH00776","Juin","Boga Pomme","Grand Tunis","Ariana","35-44","F","urbain","en_ligne","quotidien","1","1.8","1.8","5","influenceur","Coca-Cola","Oui","Oui"
"ACH00777","Juin","Boga Limoun","Nord-Ouest","Jendouba","18-24","M","urbain","souk","travail","3","1.8","5.4","5","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH00778","Juin","Boga Pomme","Centre-Ouest","Kairouan","8-17","F","urbain","en_ligne","repas_famille","3","1.8","5.4","3","influenceur","Aucun","Oui","Non"
"ACH00779","Juin","Boga Cidre","Grand Tunis","Tunis","45-54","M","urbain","cafe_restaurant","sortie_amis","2","1.8","3.6","3","bouche_a_oreille","Coca-Cola","Non","Non"
"ACH00780","Juin","Boga Cidre","Grand Tunis","Ariana","8-17","M","urbain","supermarche","fete","4","1.8","7.2","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00781","Juin","Boga Cidre","Sud","Gabès","18-24","F","rural","souk","quotidien","2","1.8","3.6","5","reseaux_sociaux","Pepsi","Oui","Non"
"ACH00782","Juin","Boga Pomme","Grand Tunis","Tunis","18-24","M","urbain","en_ligne","quotidien","2","1.8","3.6","3","pub_tv","Coca-Cola","Non","Non"
"ACH00783","Juin","Boga Cidre","Centre-Est","Sousse","55+","M","urbain","epicerie","sortie_amis","1","1.8","1.8","4","bouche_a_oreille","Fanta","Oui","Oui"
"ACH00784","Juin","Boga Cidre","Centre-Ouest","Kairouan","18-24","F","urbain","en_ligne","fete","4","1.8","7.2","4","reseaux_sociaux","Boga","Oui","Non"
"ACH00785","Juin","Boga Cidre","Centre-Ouest","Sidi Bouzid","55+","F","urbain","supermarche","quotidien","3","1.8","5.4","4","affichage","Coca-Cola","Oui","Oui"
"ACH00786","Juin","Boga Pomme","Grand Tunis","Ariana","25-34","F","urbain","en_ligne","quotidien","1","1.8","1.8","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH00787","Juin","Boga Cidre","Sud","Sfax","45-54","F","rural","epicerie","quotidien","2","1.8","3.6","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00788","Juin","Boga Pomme","Centre-Ouest","Kasserine","45-54","F","urbain","souk","repas_famille","3","1.8","5.4","5","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH00789","Juin","Boga Limoun","Grand Tunis","Tunis","25-34","F","urbain","en_ligne","travail","2","1.8","3.6","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00790","Juin","Boga Cidre","Centre-Ouest","Kairouan","45-54","F","urbain","souk","travail","1","1.8","1.8","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH00791","Juin","Boga Cidre","Centre-Est","Mahdia","35-44","M","urbain","supermarche","repas_famille","3","1.8","5.4","4","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00792","Juin","Boga Cidre","Sud","Gabès","18-24","M","rural","epicerie","repas_famille","2","1.8","3.6","4","affichage","Pepsi","Oui","Non"
"ACH00793","Juin","Boga Cidre","Centre-Est","Sousse","45-54","M","urbain","supermarche","repas_famille","4","1.8","7.2","4","reseaux_sociaux","Fanta","Oui","Oui"
"ACH00794","Juin","Boga Cidre","Nord-Ouest","Le Kef","8-17","F","urbain","souk","quotidien","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH00795","Juin","Boga Cidre","Nord Littoral","Zaghouan","18-24","F","urbain","distributeur_auto","quotidien","2","1.8","3.6","4","reseaux_sociaux","Boga","Oui","Oui"
"ACH00796","Juin","Boga Cidre","Centre-Est","Sousse","18-24","F","urbain","en_ligne","travail","2","1.8","3.6","5","bouche_a_oreille","Safia","Oui","Oui"
"ACH00797","Juin","Boga Pomme","Grand Tunis","Ariana","18-24","M","urbain","cafe_restaurant","quotidien","2","1.8","3.6","5","influenceur","Aucun","Oui","Oui"
"ACH00798","Juin","Boga Cidre","Centre-Est","Mahdia","18-24","M","rural","distributeur_auto","sortie_amis","1","1.8","1.8","4","reseaux_sociaux","Pepsi","Oui","Non"
"ACH00799","Juin","Boga Fraise","Grand Tunis","Ariana","35-44","F","urbain","supermarche","sport","2","1.8","3.6","4","influenceur","Pepsi","Oui","Oui"
"ACH00800","Juin","Boga Limoun","Grand Tunis","Ben Arous","25-34","M","urbain","epicerie","sortie_amis","2","1.8","3.6","3","bouche_a_oreille","Safia","Oui","Non"
"ACH00801","Juin","Boga Fraise","Centre-Est","Monastir","18-24","M","rural","supermarche","sortie_amis","2","1.8","3.6","5","affichage","Aucun","Oui","Non"
"ACH00802","Juin","Boga Cidre","Grand Tunis","Ben Arous","35-44","F","rural","cafe_restaurant","quotidien","1","1.8","1.8","5","influenceur","Coca-Cola","Oui","Oui"
"ACH00803","Juin","Boga Pomme","Centre-Ouest","Kasserine","8-17","M","urbain","cafe_restaurant","quotidien","3","1.8","5.4","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH00804","Juin","Boga Pomme","Sud","Tataouine","45-54","F","rural","epicerie","sortie_amis","2","1.8","3.6","5","affichage","Fanta","Oui","Oui"
"ACH00805","Juin","Boga Cidre","Grand Tunis","Tunis","25-34","F","urbain","cafe_restaurant","sortie_amis","1","1.8","1.8","5","reseaux_sociaux","Safia","Oui","Oui"
"ACH00806","Juin","Boga Cidre","Grand Tunis","Manouba","18-24","F","urbain","epicerie","quotidien","2","1.8","3.6","5","influenceur","Coca-Cola","Oui","Oui"
"ACH00807","Juin","Boga Cidre","Centre-Est","Sousse","18-24","M","rural","supermarche","quotidien","3","1.8","5.4","4","promotion_magasin","Aucun","Oui","Oui"
"ACH00808","Juin","Boga Fraise","Centre-Est","Sousse","8-17","M","urbain","supermarche","travail","2","1.8","3.6","5","pub_tv","Aucun","Oui","Non"
"ACH00809","Juin","Boga Cidre","Nord-Ouest","Jendouba","18-24","F","urbain","souk","fete","2","1.8","3.6","5","promotion_magasin","Pepsi","Oui","Non"
"ACH00810","Juin","Boga Pomme","Centre-Ouest","Kasserine","35-44","M","urbain","en_ligne","fete","3","1.8","5.4","3","pub_tv","Pepsi","Oui","Non"
"ACH00811","Juin","Boga Pomme","Centre-Est","Monastir","45-54","M","urbain","epicerie","travail","1","1.8","1.8","5","bouche_a_oreille","Aucun","Oui","Oui"
"ACH00812","Juin","Boga Cidre","Grand Tunis","Ariana","25-34","M","rural","cafe_restaurant","quotidien","2","1.8","3.6","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH00813","Juin","Boga Cidre","Centre-Ouest","Sidi Bouzid","18-24","F","urbain","supermarche","repas_famille","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH00814","Juin","Boga Limoun","Sud","Gabès","45-54","M","urbain","cafe_restaurant","repas_famille","4","1.8","7.2","4","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00815","Juin","Boga Cidre","Centre-Ouest","Kasserine","18-24","F","urbain","epicerie","repas_famille","3","1.8","5.4","4","pub_tv","Boga","Oui","Oui"
"ACH00816","Juin","Boga Cidre","Sud","Tataouine","25-34","M","urbain","supermarche","quotidien","3","1.8","5.4","4","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00817","Juin","Boga Cidre","Nord Littoral","Bizerte","18-24","M","urbain","epicerie","plage_ete","2","1.8","3.6","4","reseaux_sociaux","Fanta","Oui","Non"
"ACH00818","Juin","Boga Pomme","Centre-Est","Mahdia","25-34","M","rural","souk","quotidien","2","1.8","3.6","3","affichage","Aucun","Oui","Non"
"ACH00819","Juin","Boga Cidre","Centre-Est","Mahdia","18-24","M","urbain","en_ligne","fete","4","1.8","7.2","4","pub_tv","Pepsi","Oui","Oui"
"ACH00820","Juin","Boga Limoun","Grand Tunis","Tunis","8-17","M","urbain","cafe_restaurant","sortie_amis","2","1.8","3.6","3","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH00821","Juin","Boga Pomme","Grand Tunis","Tunis","35-44","F","rural","cafe_restaurant","quotidien","1","1.8","1.8","3","pub_tv","Safia","Non","Non"
"ACH00822","Juin","Boga Cidre","Grand Tunis","Ariana","8-17","F","urbain","epicerie","repas_famille","3","1.8","5.4","4","pub_tv","Pepsi","Oui","Non"
"ACH00823","Juin","Boga Limoun","Centre-Est","Monastir","18-24","F","urbain","supermarche","travail","1","1.8","1.8","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00824","Juin","Boga Cidre","Sud","Médenine","35-44","M","urbain","epicerie","repas_famille","4","1.8","7.2","4","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH00825","Juin","Boga Limoun","Centre-Est","Sousse","8-17","M","rural","epicerie","travail","1","1.8","1.8","4","promotion_magasin","Fanta","Oui","Oui"
"ACH00826","Juin","Boga Cidre","Grand Tunis","Manouba","18-24","F","urbain","cafe_restaurant","fete","4","1.8","7.2","4","promotion_magasin","Pepsi","Oui","Oui"
"ACH00827","Juin","Boga Limoun","Sud","Tataouine","18-24","M","urbain","epicerie","plage_ete","3","1.8","5.4","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH00828","Juin","Boga Fraise","Nord Littoral","Nabeul","25-34","M","urbain","supermarche","sortie_amis","1","1.8","1.8","4","pub_tv","Aucun","Oui","Oui"
"ACH00829","Juin","Boga Fraise","Sud","Tataouine","8-17","M","urbain","epicerie","quotidien","2","1.8","3.6","4","bouche_a_oreille","Pepsi","Oui","Non"
"ACH00830","Juin","Boga Limoun","Sud","Gabès","35-44","F","urbain","epicerie","quotidien","3","1.8","5.4","5","affichage","Aucun","Oui","Oui"
"ACH00831","Juin","Boga Fraise","Nord Littoral","Nabeul","18-24","M","urbain","epicerie","quotidien","1","1.8","1.8","4","bouche_a_oreille","Fanta","Oui","Non"
"ACH00832","Juin","Boga Cidre","Sud","Gabès","8-17","M","urbain","epicerie","quotidien","1","1.8","1.8","5","reseaux_sociaux","Safia","Oui","Oui"
"ACH00833","Juin","Boga Pomme","Nord-Ouest","Jendouba","25-34","M","urbain","supermarche","quotidien","1","1.8","1.8","4","pub_tv","Safia","Oui","Oui"
"ACH00834","Juin","Boga Cidre","Grand Tunis","Ben Arous","55+","F","urbain","supermarche","quotidien","1","1.8","1.8","5","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH00835","Juin","Boga Cidre","Grand Tunis","Tunis","8-17","F","urbain","epicerie","sortie_amis","2","1.8","3.6","4","reseaux_sociaux","Safia","Oui","Oui"
"ACH00836","Juin","Boga Pomme","Nord Littoral","Bizerte","25-34","M","rural","en_ligne","travail","2","1.8","3.6","5","bouche_a_oreille","Fanta","Oui","Oui"
"ACH00837","Juin","Boga Limoun","Centre-Est","Monastir","25-34","M","rural","supermarche","sport","2","1.8","3.6","5","pub_tv","Fanta","Oui","Oui"
"ACH00838","Juin","Boga Cidre","Sud","Gabès","45-54","M","urbain","supermarche","sport","2","1.8","3.6","4","promotion_magasin","Aucun","Oui","Non"
"ACH00839","Juin","Boga Cidre","Grand Tunis","Ben Arous","25-34","F","rural","supermarche","repas_famille","4","1.8","7.2","5","promotion_magasin","Aucun","Oui","Oui"
"ACH00840","Juin","Boga Pomme","Centre-Est","Monastir","18-24","M","urbain","supermarche","quotidien","1","1.8","1.8","5","promotion_magasin","Coca-Cola","Oui","Oui"
"ACH00841","Juin","Boga Limoun","Grand Tunis","Tunis","18-24","F","urbain","en_ligne","quotidien","1","1.8","1.8","5","promotion_magasin","Pepsi","Oui","Oui"
"ACH00842","Juin","Boga Cidre","Centre-Est","Monastir","25-34","F","urbain","epicerie","repas_famille","2","1.8","3.6","5","pub_tv","Pepsi","Oui","Non"
"ACH00843","Juin","Boga Fraise","Centre-Est","Mahdia","25-34","M","rural","souk","fete","3","1.8","5.4","4","pub_tv","Fanta","Oui","Non"
"ACH00844","Juin","Boga Cidre","Nord-Ouest","Béja","8-17","M","urbain","epicerie","quotidien","2","1.8","3.6","3","pub_tv","Coca-Cola","Non","Non"
"ACH00845","Juin","Boga Cidre","Grand Tunis","Ariana","18-24","M","urbain","cafe_restaurant","plage_ete","1","1.8","1.8","4","reseaux_sociaux","Fanta","Oui","Oui"
"ACH00846","Juin","Boga Cidre","Grand Tunis","Ariana","18-24","F","rural","epicerie","sortie_amis","1","1.8","1.8","4","affichage","Fanta","Oui","Oui"
"ACH00847","Juin","Boga Limoun","Grand Tunis","Manouba","18-24","M","urbain","en_ligne","sortie_amis","2","1.8","3.6","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH00848","Juin","Boga Limoun","Grand Tunis","Ariana","18-24","F","urbain","epicerie","travail","2","1.8","3.6","4","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00849","Juin","Boga Cidre","Centre-Ouest","Kasserine","35-44","F","urbain","en_ligne","quotidien","1","1.8","1.8","5","pub_tv","Aucun","Oui","Oui"
"ACH00850","Juin","Boga Pomme","Grand Tunis","Tunis","18-24","F","urbain","cafe_restaurant","repas_famille","3","1.8","5.4","4","affichage","Boga","Oui","Oui"
"ACH00851","Juin","Boga Fraise","Grand Tunis","Ariana","35-44","M","rural","epicerie","fete","3","1.8","5.4","3","bouche_a_oreille","Aucun","Oui","Non"
"ACH00852","Juin","Boga Cidre","Nord-Ouest","Jendouba","35-44","M","urbain","cafe_restaurant","fete","2","1.8","3.6","5","pub_tv","Pepsi","Oui","Oui"
"ACH00853","Juin","Boga Pomme","Centre-Est","Sousse","45-54","F","rural","supermarche","quotidien","1","1.8","1.8","5","pub_tv","Fanta","Oui","Non"
"ACH00854","Juin","Boga Limoun","Grand Tunis","Tunis","25-34","F","urbain","cafe_restaurant","travail","2","1.8","3.6","5","affichage","Coca-Cola","Oui","Oui"
"ACH00855","Juin","Boga Cidre","Grand Tunis","Ben Arous","45-54","F","urbain","epicerie","sortie_amis","2","1.8","3.6","5","pub_tv","Aucun","Oui","Non"
"ACH00856","Juin","Boga Cidre","Sud","Sfax","25-34","F","urbain","en_ligne","repas_famille","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH00857","Juin","Boga Cidre","Grand Tunis","Manouba","25-34","F","urbain","supermarche","travail","1","1.8","1.8","5","promotion_magasin","Fanta","Oui","Oui"
"ACH00858","Juin","Boga Limoun","Grand Tunis","Manouba","35-44","M","urbain","supermarche","quotidien","2","1.8","3.6","3","bouche_a_oreille","Boga","Oui","Non"
"ACH00859","Juin","Boga Limoun","Grand Tunis","Ben Arous","35-44","M","urbain","souk","fete","3","1.8","5.4","4","reseaux_sociaux","Fanta","Oui","Oui"
"ACH00860","Juin","Boga Fraise","Nord-Ouest","Jendouba","35-44","M","urbain","supermarche","sport","2","1.8","3.6","4","promotion_magasin","Safia","Oui","Non"
"ACH00861","Juin","Boga Limoun","Grand Tunis","Tunis","45-54","F","urbain","supermarche","travail","1","1.8","1.8","4","reseaux_sociaux","Aucun","Oui","Non"
"ACH00862","Juin","Boga Cidre","Sud","Sfax","18-24","F","urbain","cafe_restaurant","repas_famille","2","1.8","3.6","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH00863","Juin","Boga Cidre","Centre-Est","Monastir","45-54","F","urbain","en_ligne","repas_famille","6","1.8","10.8","5","affichage","Fanta","Oui","Non"
"ACH00864","Juin","Boga Cidre","Sud","Gabès","25-34","M","rural","epicerie","travail","3","1.8","5.4","5","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH00865","Juin","Boga Limoun","Centre-Est","Sousse","35-44","F","urbain","en_ligne","fete","6","1.8","10.8","5","bouche_a_oreille","Safia","Oui","Non"
"ACH00866","Juin","Boga Cidre","Centre-Est","Sousse","35-44","F","urbain","supermarche","repas_famille","4","1.8","7.2","3","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH00867","Juin","Boga Pomme","Sud","Sfax","35-44","M","urbain","supermarche","sortie_amis","2","1.8","3.6","3","pub_tv","Safia","Non","Non"
"ACH00868","Juin","Boga Cidre","Centre-Est","Mahdia","35-44","F","urbain","souk","sport","3","1.8","5.4","3","reseaux_sociaux","Pepsi","Non","Non"
"ACH00869","Juin","Boga Cidre","Centre-Ouest","Kasserine","18-24","M","urbain","cafe_restaurant","quotidien","3","1.8","5.4","5","bouche_a_oreille","Fanta","Oui","Non"
"ACH00870","Juin","Boga Cidre","Nord-Ouest","Le Kef","18-24","F","rural","epicerie","sortie_amis","2","1.8","3.6","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH00871","Juin","Boga Limoun","Grand Tunis","Manouba","55+","F","urbain","en_ligne","quotidien","2","1.8","3.6","3","pub_tv","Aucun","Oui","Non"
"ACH00872","Juin","Boga Fraise","Centre-Ouest","Sidi Bouzid","55+","F","urbain","supermarche","quotidien","1","1.8","1.8","5","bouche_a_oreille","Boga","Oui","Oui"
"ACH00873","Juin","Boga Pomme","Centre-Est","Mahdia","25-34","F","urbain","supermarche","sortie_amis","1","1.8","1.8","5","pub_tv","Aucun","Oui","Non"
"ACH00874","Juin","Boga Fraise","Nord Littoral","Bizerte","25-34","M","urbain","epicerie","repas_famille","3","1.8","5.4","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH00875","Juin","Boga Limoun","Centre-Est","Mahdia","18-24","M","rural","epicerie","quotidien","1","1.8","1.8","3","reseaux_sociaux","Safia","Non","Non"
"ACH00876","Juin","Boga Cidre","Centre-Est","Sousse","45-54","M","urbain","epicerie","plage_ete","1","1.8","1.8","5","pub_tv","Coca-Cola","Oui","Non"
"ACH00877","Juin","Boga Fraise","Centre-Est","Monastir","18-24","F","rural","en_ligne","fete","4","1.8","7.2","3","bouche_a_oreille","Pepsi","Oui","Non"
"ACH00878","Juin","Boga Limoun","Grand Tunis","Tunis","8-17","M","rural","cafe_restaurant","sortie_amis","1","1.8","1.8","4","affichage","Aucun","Oui","Oui"
