id,age,tranche_age,genre,education,region,gouvernorat,milieu,revenu_mensuel_tnd,tranche_revenu,taux_epargne_pct,lifestyle,canaux_utilises,nb_canaux,categories_achetees,nb_categories,canaux_decouverte,recherche_mobile_pct,recherche_duree_jours,sources_comparees,methode_paiement,panier_moyen_tnd,achat_en_ligne,achat_repete_3mois,nps,connait_programme_fidelite,points_friction,nb_friction,ramadan_actif,ramadan_panier_tnd,ete_actif,ete_panier_tnd,soldes_actif,soldes_panier_tnd,smartphone,connexion_4g_5g,utilise_apps_paiement,actif_reseaux_sociaux,satisfaction_globale,season
TN00773,23,18-24,M,Primaire / Collège,Grand Tunis,Ben Arous,urbain,821,Moyen,5.4,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,maison_deco|alimentation|tech_electronique,3,affichage_urbain|youtube|instagram,96,3,5,especes,117.25,True,False,48,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|service_client_absent,4,True,137.22,True,121.73,False,113.02,True,True,False,False,69,ramadan
TN00774,28,25-34,F,Secondaire / BAC,Centre-Est,Monastir,urbain,4597,Très élevé,9.1,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,divertissement|alimentation|mode,3,youtube|bouche_a_oreille,76,1,2,virement,839.54,False,False,35,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|rupture_de_stock,4,False,1400.82,True,1097.26,False,1451.98,True,True,False,True,60,ete
TN00775,20,18-24,M,Universitaire Licence,Centre-Est,Mahdia,rural,1138,Moyen,4.8,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile,3,maison_deco|voyage_tourisme|tech_electronique|mode,4,affichage_urbain|influenceur_local,96,4,3,especes,129.19,True,True,41,False,retours_difficiles|prix_non_transparents|service_client_absent|rupture_de_stock,4,False,137.19,True,106.73,True,163.29,True,True,True,True,35,soldes
TN00776,42,35-44,M,Sans diplôme,Grand Tunis,Manouba,rural,866,Moyen,3.3,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk,3,sport|sante|mode,3,facebook,68,3,3,paiement_a_la_livraison,270.42,True,False,55,True,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|interface_non_arabisee|rupture_de_stock,5,True,229.85,True,275.49,False,229.81,True,True,False,True,52,ete
TN00777,29,25-34,M,Universitaire Licence,Centre-Est,Mahdia,urbain,1122,Moyen,2.4,Digitaliste connecté,reseaux_sociaux|app_mobile|marche_souk,3,voyage_tourisme|sante|mode|beaute_hygiene,4,tiktok,86,5,2,especes,137.27,False,True,43,False,livraison_lente_chere|service_client_absent,2,True,212.4,True,209.95,True,191.14,True,True,True,True,49,ramadan
TN00778,27,25-34,F,Sans diplôme,Centre-Est,Mahdia,urbain,1387,Moyen,13.9,Urbain moderne,app_mobile|site_ecommerce,2,voyage_tourisme|sport|sante|mode,4,influenceur_local|facebook|google_search,86,1,5,virement,211.64,True,True,41,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent|rupture_de_stock,5,True,211.34,True,148.74,True,267.17,True,True,False,True,63,soldes
TN00779,31,25-34,M,Universitaire Licence,Sud,Tataouine,rural,784,Moyen,10.0,Urbain moderne,boutique_physique|app_mobile|site_ecommerce|marche_souk,4,voyage_tourisme|alimentation|mode,3,affichage_urbain|facebook,92,2,3,paiement_a_la_livraison,178.85,True,False,13,False,livraison_lente_chere|mefiance_paiement_online|interface_non_arabisee,3,True,195.75,True,211.47,True,196.89,True,True,False,False,54,ete
TN00780,51,45-54,M,Universitaire Licence,Nord-Ouest,Le Kef,urbain,5481,Très élevé,3.5,Familial traditionnel,boutique_physique|reseaux_sociaux,2,maison_deco|mode,2,tv_radio,52,5,4,especes,934.61,False,True,58,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee,6,True,1498.39,True,970.39,True,1420.77,True,False,False,True,42,ramadan
TN00781,48,45-54,F,Universitaire Licence,Grand Tunis,Manouba,urbain,2555,Élevé,13.3,Digitaliste connecté,reseaux_sociaux|app_mobile|site_ecommerce,3,voyage_tourisme|mode,2,google_search|instagram,35,1,5,carte_bancaire,531.61,True,False,33,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,516.28,False,528.59,True,598.44,True,True,True,True,37,soldes
TN00782,44,35-44,M,Secondaire / BAC,Grand Tunis,Ariana,urbain,2720,Élevé,13.3,Rural émergent,reseaux_sociaux,1,sante|alimentation|mode,3,google_search|affichage_urbain,71,7,4,paiement_a_la_livraison,696.26,False,False,36,False,livraison_lente_chere|interface_non_arabisee|rupture_de_stock,3,False,651.58,True,519.04,False,647.55,True,True,True,True,64,ete
TN00783,44,35-44,F,Sans diplôme,Sud,Sfax,urbain,1981,Élevé,14.3,Urbain moderne,boutique_physique|app_mobile|marche_souk,3,divertissement|sante|beaute_hygiene,3,google_search|bouche_a_oreille|tv_radio,59,9,1,virement,699.78,True,False,23,False,mefiance_paiement_online|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,5,True,540.13,False,563.17,False,922.06,True,True,True,True,51,ramadan
TN00784,43,35-44,F,Universitaire Licence,Nord-Ouest,Siliana,rural,3071,Très élevé,12.9,Rural émergent,boutique_physique|app_mobile|marche_souk,3,voyage_tourisme|sante,2,tv_radio,62,5,5,especes,1432.5,False,False,33,True,mefiance_paiement_online|retours_difficiles|interface_non_arabisee,3,True,1516.95,False,1633.22,False,2055.53,True,False,False,True,42,ramadan
TN00785,33,25-34,F,Primaire / Collège,Grand Tunis,Ariana,urbain,804,Moyen,13.9,Digitaliste connecté,reseaux_sociaux|app_mobile|site_ecommerce|whatsapp_commerce|television_catalogue,5,divertissement|tech_electronique,2,youtube,91,5,2,carte_bancaire,142.6,True,True,24,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent,3,True,187.53,True,149.73,True,202.62,True,True,False,True,40,soldes
TN00786,37,35-44,M,Master / Ingénieur,Grand Tunis,Ben Arous,rural,2288,Élevé,0.4,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,sport|alimentation|tech_electronique,3,influenceur_local|affichage_urbain|facebook,52,6,2,especes,403.46,True,True,12,False,livraison_lente_chere|retours_difficiles|service_client_absent|interface_non_arabisee,4,True,759.85,True,597.52,True,570.68,True,True,False,False,57,ramadan
TN00787,38,35-44,M,Secondaire / BAC,Sud,Tataouine,urbain,796,Moyen,6.1,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk|television_catalogue,6,divertissement|alimentation|beaute_hygiene,3,google_search|facebook,57,5,5,virement,223.08,True,False,18,False,retours_difficiles|service_client_absent|interface_non_arabisee|rupture_de_stock,4,False,230.7,True,279.16,True,351.77,True,True,False,False,71,soldes
TN00788,30,25-34,M,Sans diplôme,Grand Tunis,Manouba,urbain,1164,Moyen,4.5,Urbain moderne,boutique_physique|whatsapp_commerce,2,voyage_tourisme|mode,2,instagram,85,3,3,especes,120.82,True,False,30,False,livraison_lente_chere|prix_non_transparents|service_client_absent,3,False,190.7,True,155.77,True,195.25,True,True,False,True,50,soldes
TN00789,44,35-44,M,Primaire / Collège,Centre-Ouest,Kasserine,rural,1085,Moyen,2.6,Familial traditionnel,boutique_physique|reseaux_sociaux|marche_souk,3,sante|tech_electronique,2,influenceur_local|affichage_urbain|youtube,55,2,4,especes,150.99,False,True,48,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,7,True,248.13,True,266.19,True,213.0,False,True,False,True,37,ete
TN00790,22,18-24,M,Primaire / Collège,Sud,Gabès,urbain,508,Faible,9.9,Rural émergent,reseaux_sociaux|app_mobile,2,alimentation|tech_electronique,2,affichage_urbain|facebook,89,10,6,paiement_a_la_livraison,38.25,False,False,47,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,5,True,43.85,True,40.51,True,33.69,True,True,False,True,61,ramadan
TN00791,24,18-24,F,Secondaire / BAC,Sud,Sfax,rural,885,Moyen,14.2,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,divertissement|sante|alimentation|mode,4,bouche_a_oreille|tv_radio,87,6,3,especes,130.93,False,False,48,False,mefiance_paiement_online|prix_non_transparents,2,True,132.15,True,123.84,True,119.12,True,False,False,True,70,ramadan
TN00792,35,35-44,F,Secondaire / BAC,Centre-Est,Sfax Nord,urbain,2475,Élevé,5.3,Rural émergent,boutique_physique|whatsapp_commerce|television_catalogue,3,divertissement|mode|tech_electronique|sante|beaute_hygiene,5,bouche_a_oreille|instagram,67,4,4,especes,413.94,False,False,11,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|interface_non_arabisee,4,True,785.4,True,511.6,True,554.6,True,True,False,True,53,ramadan
TN00793,43,35-44,M,Sans diplôme,Nord Littoral,Nabeul,urbain,837,Moyen,3.4,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,alimentation|sante,2,bouche_a_oreille|tiktok|facebook,58,8,3,especes,268.81,False,False,13,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,314.0,True,227.37,True,211.69,True,True,False,True,39,ramadan
TN00794,27,25-34,F,Secondaire / BAC,Grand Tunis,Manouba,rural,1040,Moyen,9.5,Urbain moderne,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk|whatsapp_commerce,5,sante|sport|divertissement|beaute_hygiene,4,bouche_a_oreille|instagram,88,6,3,especes,124.86,False,False,0,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|rupture_de_stock,4,True,209.26,True,206.65,True,246.38,True,False,True,True,45,soldes
TN00795,33,25-34,F,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,791,Moyen,7.5,Urbain moderne,boutique_physique|site_ecommerce|marche_souk|whatsapp_commerce,4,divertissement|alimentation|mode|tech_electronique|maison_deco,5,tv_radio,74,4,2,carte_bancaire,123.37,True,False,39,True,mefiance_paiement_online|retours_difficiles|rupture_de_stock,3,True,221.52,True,190.49,True,216.86,False,True,True,True,75,ramadan
TN00796,32,25-34,F,Doctorat,Nord Littoral,Bizerte,urbain,437,Faible,12.1,Digitaliste connecté,app_mobile|television_catalogue,2,voyage_tourisme|sport|sante|mode,4,facebook|tv_radio|tiktok,87,4,2,especes,47.18,False,False,32,False,livraison_lente_chere|retours_difficiles|prix_non_transparents,3,True,60.41,True,52.8,True,64.28,True,False,False,False,60,soldes
TN00797,25,25-34,M,Secondaire / BAC,Centre-Est,Monastir,urbain,1278,Moyen,11.4,Urbain moderne,boutique_physique|marche_souk|television_catalogue,3,maison_deco,1,tiktok|tv_radio|bouche_a_oreille,82,2,4,paiement_a_la_livraison,111.62,True,False,20,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,185.8,True,155.47,True,178.53,True,False,False,True,61,ramadan
TN00798,32,25-34,F,Universitaire Licence,Centre-Ouest,Kasserine,urbain,426,Faible,16.1,Digitaliste connecté,marche_souk|whatsapp_commerce,2,divertissement|mode|beaute_hygiene,3,affichage_urbain|tiktok|tv_radio,90,10,5,virement,54.15,True,True,47,False,livraison_lente_chere|interface_non_arabisee|rupture_de_stock,3,False,71.46,True,53.45,True,57.22,True,True,True,True,58,soldes
TN00799,34,25-34,M,Universitaire Licence,Grand Tunis,Tunis,urbain,1053,Moyen,15.5,Urbain moderne,boutique_physique|app_mobile,2,sport|alimentation,2,tv_radio|tiktok|influenceur_local,91,6,1,virement,133.74,False,False,6,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,243.54,True,158.68,False,226.48,True,False,False,True,61,ramadan
TN00800,57,55+,F,Secondaire / BAC,Centre-Ouest,Kasserine,urbain,1030,Moyen,9.2,Digitaliste connecté,boutique_physique|reseaux_sociaux,2,maison_deco|mode,2,affichage_urbain|tv_radio,19,5,4,especes,128.39,True,False,36,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent|interface_non_arabisee,5,False,161.64,False,177.58,True,225.28,True,False,False,True,41,soldes
TN00801,21,18-24,M,Sans diplôme,Grand Tunis,Manouba,urbain,974,Moyen,16.6,Urbain moderne,reseaux_sociaux|app_mobile|site_ecommerce|marche_souk|whatsapp_commerce,5,mode|alimentation|tech_electronique|beaute_hygiene,4,youtube,81,5,5,carte_bancaire,130.04,True,False,38,True,livraison_lente_chere|retours_difficiles|service_client_absent,3,False,112.54,True,109.77,True,104.26,True,False,False,True,57,ete
TN00802,22,18-24,F,Secondaire / BAC,Grand Tunis,Tunis,urbain,585,Faible,11.9,Urbain moderne,whatsapp_commerce,1,divertissement|mode|beaute_hygiene,3,google_search|bouche_a_oreille,81,4,4,paiement_a_la_livraison,22.17,True,True,12,False,retours_difficiles|prix_non_transparents|rupture_de_stock,3,True,32.83,True,35.42,False,32.9,True,False,True,True,64,ete
TN00803,49,45-54,M,Secondaire / BAC,Centre-Est,Monastir,urbain,666,Moyen,7.1,Urbain moderne,boutique_physique,1,maison_deco|sante|alimentation|beaute_hygiene,4,tv_radio|google_search|bouche_a_oreille,53,8,3,especes,218.7,True,False,11,False,mefiance_paiement_online|prix_non_transparents|service_client_absent|interface_non_arabisee,4,True,209.83,False,213.2,True,222.59,True,False,True,True,72,soldes
TN00804,19,18-24,M,Secondaire / BAC,Grand Tunis,Ariana,urbain,1124,Moyen,14.4,Familial traditionnel,boutique_physique|reseaux_sociaux,2,voyage_tourisme|sport|sante|mode,4,affichage_urbain|influenceur_local|bouche_a_oreille,84,1,5,paiement_a_la_livraison,75.22,True,True,0,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,5,True,110.14,False,107.13,False,103.28,True,False,False,True,31,ramadan
TN00805,22,18-24,M,Universitaire Licence,Grand Tunis,Ben Arous,urbain,1949,Élevé,3.1,Familial traditionnel,reseaux_sociaux|app_mobile|marche_souk,3,voyage_tourisme|alimentation|mode|tech_electronique,4,tv_radio,88,3,4,paiement_a_la_livraison,221.17,True,True,16,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,False,358.63,True,289.86,False,300.77,True,True,False,True,79,ete
TN00806,26,25-34,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,742,Moyen,14.3,Familial traditionnel,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk|whatsapp_commerce,5,sport|alimentation|mode,3,instagram,88,6,4,paiement_a_la_livraison,157.88,True,False,47,True,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents,3,True,183.59,True,212.92,True,277.2,True,True,False,True,64,soldes
TN00807,39,35-44,F,Universitaire Licence,Nord Littoral,Béja,rural,1584,Élevé,10.0,Familial traditionnel,boutique_physique|site_ecommerce,2,maison_deco|sport|alimentation,3,bouche_a_oreille|influenceur_local|tiktok,65,1,1,especes,619.15,False,False,39,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee,5,False,663.72,True,666.22,False,898.31,False,False,False,False,49,ete
TN00808,50,45-54,M,Master / Ingénieur,Nord Littoral,Bizerte,urbain,483,Faible,9.4,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,maison_deco|tech_electronique|beaute_hygiene,3,tiktok|tv_radio|instagram,46,2,3,especes,37.58,False,True,17,True,livraison_lente_chere|prix_non_transparents|service_client_absent|interface_non_arabisee,4,True,67.25,True,64.21,True,84.78,True,False,True,True,57,soldes
TN00809,49,45-54,F,Secondaire / BAC,Nord Littoral,Nabeul,urbain,1321,Moyen,8.8,Familial traditionnel,reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,4,maison_deco|alimentation|mode,3,youtube,48,4,4,especes,137.08,False,False,39,False,mefiance_paiement_online|service_client_absent,2,False,238.87,True,239.84,True,210.67,True,True,False,False,54,ete
TN00810,20,18-24,F,Secondaire / BAC,Centre-Ouest,Kasserine,rural,3468,Très élevé,7.7,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,sport|alimentation|tech_electronique,3,bouche_a_oreille,93,5,2,especes,538.32,False,False,25,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|rupture_de_stock,5,False,745.26,True,731.62,True,668.13,True,False,False,True,56,ete
TN00811,64,55+,F,Secondaire / BAC,Nord Littoral,Zaghouan,urbain,919,Moyen,8.4,Rural émergent,boutique_physique|marche_souk,2,voyage_tourisme|divertissement|alimentation|sante,4,tv_radio|youtube|influenceur_local,19,1,4,paiement_a_la_livraison,183.22,False,True,13,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,4,True,181.15,False,158.37,True,225.21,True,False,False,True,72,soldes
TN00812,26,25-34,M,Universitaire Licence,Sud,Gabès,urbain,306,Faible,8.5,Familial traditionnel,boutique_physique|app_mobile,2,sante|mode,2,tv_radio|bouche_a_oreille,78,3,1,especes,53.43,True,False,54,False,livraison_lente_chere|mefiance_paiement_online|rupture_de_stock,3,True,72.96,True,50.36,False,76.84,True,True,False,True,70,ramadan
TN00813,29,25-34,F,Secondaire / BAC,Grand Tunis,Tunis,urbain,1750,Élevé,5.9,Familial traditionnel,reseaux_sociaux|app_mobile|marche_souk|television_catalogue,4,maison_deco|divertissement|alimentation|mode,4,youtube,85,3,7,paiement_a_la_livraison,442.95,False,True,10,True,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,555.07,False,399.48,True,396.56,True,True,False,False,31,ramadan
TN00814,32,25-34,F,Doctorat,Sud,Gabès,urbain,4813,Très élevé,1.4,Digitaliste connecté,boutique_physique|reseaux_sociaux|whatsapp_commerce,3,voyage_tourisme|sante|beaute_hygiene,3,google_search|instagram|affichage_urbain,87,5,2,paiement_a_la_livraison,1116.54,False,False,14,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents,3,True,1135.32,True,1215.25,True,901.42,True,False,False,True,71,ete
TN00815,44,35-44,M,Master / Ingénieur,Nord-Ouest,Siliana,urbain,1320,Moyen,13.4,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,alimentation|mode,2,google_search|instagram|affichage_urbain,66,4,1,paiement_a_la_livraison,158.0,False,False,13,False,livraison_lente_chere|mefiance_paiement_online|rupture_de_stock,3,True,315.8,True,264.04,True,285.41,True,False,False,False,47,ramadan
TN00816,37,35-44,M,Sans diplôme,Nord Littoral,Bizerte,rural,745,Moyen,8.5,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,voyage_tourisme|beaute_hygiene,2,influenceur_local|instagram|bouche_a_oreille,69,2,2,especes,183.26,False,True,70,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,6,False,324.42,True,256.15,True,372.12,True,False,False,True,25,soldes
TN00817,28,25-34,M,Primaire / Collège,Grand Tunis,Ben Arous,urbain,683,Moyen,2.4,Digitaliste connecté,boutique_physique|reseaux_sociaux,2,divertissement|sante|mode,3,tiktok|instagram,74,4,3,especes,127.12,True,False,63,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,220.16,True,166.13,False,285.16,True,False,False,True,44,ramadan
TN00818,34,25-34,M,Secondaire / BAC,Sud,Médenine,urbain,450,Faible,9.5,Urbain moderne,boutique_physique|app_mobile,2,maison_deco|alimentation|mode,3,affichage_urbain,89,2,4,paiement_a_la_livraison,65.23,True,False,15,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,4,True,57.59,False,51.97,False,51.72,True,True,False,False,74,ramadan
